(centroid 1 0.126868 0.086418 0.023257 0.017986 0.024334 0.087779 0.129645 0.138470 )
(centroid 2 0.149499 0.147246 0.147954 0.147685 0.147925 0.148991 0.148981 0.147107 )
(centroid 3 0.062212 0.089991 0.143792 0.148009 0.145556 0.146387 0.147695 0.121095 )
(centroid 4 0.146310 0.147459 0.146237 0.087754 0.057525 0.104436 0.149266 0.146984 )
(centroid 5 0.032215 0.018529 0.030788 0.100099 0.139256 0.140831 0.138944 0.127111 )
(centroid 6 0.148638 0.101295 0.056410 0.089280 0.144894 0.147746 0.146486 0.147420 )
(centroid 7 0.127993 0.131233 0.133437 0.097042 0.034094 0.021351 0.031424 0.113966 )
(centroid 8 0.144275 0.145383 0.146329 0.147245 0.145307 0.092382 0.064996 0.124466 )
