1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.178423 0.199169 0.141079 0.072614 0.097511 0.107884 0.000001 0.022822 0.180497 0.117490 0.122830 0.069426 0.169559 0.122830 0.148197 0.034713 0.104139 0.110814 0.005608 0.237382 0.231775 0.018692 0.214952 0.104673 0.001870 0.046730 0.138318 0.087591 0.000001 0.154744 0.172262 0.048176 0.172262 0.097810 0.097810 0.169343 0.036076 0.101010 0.067821 0.118326 0.154401 0.165945 0.011545 0.163059 0.181818 0.125731 0.169590 0.067252 0.090643 0.093567 0.045322 0.179824 0.127193 0.100877 0.112409 0.086132 0.121168 0.102190 0.147445 0.055475 0.164963 0.137226 0.072993 0.051071 0.159802 0.154860 0.077430 0.023065 0.172981 0.148270 0.105437 0.107084 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.270832 0.111111 0.157407 0.081019 0.006946 0.138889 0.006946 0.025464 0.201388 0.112102 0.117197 0.066242 0.161783 0.096815 0.141401 0.114650 0.085350 0.104459 0.001943 0.246601 0.246601 0.046603 0.157281 0.108738 0.009710 0.040777 0.141747 0.078236 0.000001 0.173542 0.167852 0.012803 0.162162 0.103841 0.136557 0.165007 0.039604 0.104668 0.065064 0.115983 0.151343 0.162659 0.011316 0.171145 0.178217 0.131902 0.177914 0.059816 0.033743 0.122699 0.047546 0.187116 0.133435 0.105828 0.113402 0.038292 0.176730 0.097202 0.160530 0.061856 0.166421 0.159057 0.026510 0.032358 0.100154 0.191063 0.175654 0.127889 0.100154 0.135593 0.024654 0.112481 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.252698 0.103672 0.146868 0.075594 0.075594 0.129589 0.004321 0.023759 0.187904 0.123077 0.128671 0.072728 0.177622 0.016784 0.144056 0.123077 0.097902 0.116084 0.005895 0.210215 0.237720 0.015718 0.225932 0.080550 0.029470 0.041258 0.153241 0.080960 0.000001 0.166416 0.149925 0.013494 0.170914 0.100450 0.143928 0.173913 0.036550 0.102339 0.108187 0.118421 0.116959 0.184210 0.042398 0.121345 0.169590 0.142653 0.162625 0.055635 0.089872 0.114123 0.032811 0.179743 0.124108 0.098431 0.117917 0.090352 0.087290 0.101072 0.160796 0.070444 0.179173 0.165390 0.027566 0.046252 0.106858 0.137161 0.055822 0.124402 0.167464 0.143540 0.102073 0.116427 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.252698 0.103672 0.149028 0.092873 0.019439 0.118790 0.036718 0.023759 0.203023 0.042361 0.128593 0.181543 0.192133 0.003026 0.163388 0.045386 0.118003 0.125567 0.001881 0.238721 0.234961 0.015038 0.216165 0.105263 0.001881 0.039474 0.146616 0.085308 0.000001 0.132701 0.187993 0.014219 0.180094 0.115324 0.101106 0.183254 0.040405 0.106782 0.096681 0.115440 0.121212 0.181818 0.040405 0.115440 0.181818 0.182662 0.160990 0.054180 0.095975 0.026316 0.047988 0.190402 0.134675 0.106811 0.121643 0.093207 0.131122 0.110585 0.159557 0.082149 0.153238 0.120063 0.028437 0.037301 0.119005 0.220248 0.060391 0.147424 0.115453 0.156305 0.028420 0.115453 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.173387 0.197580 0.139113 0.086694 0.070565 0.120968 0.006049 0.030243 0.175403 0.158730 0.121693 0.068783 0.167989 0.087302 0.142857 0.039683 0.103175 0.109788 0.001881 0.238721 0.234961 0.015038 0.216165 0.105263 0.001881 0.046993 0.139098 0.076471 0.000001 0.185294 0.147059 0.013236 0.167647 0.098530 0.141176 0.170588 0.035411 0.099150 0.093485 0.114731 0.113314 0.178470 0.039661 0.171388 0.154391 0.155080 0.151069 0.132353 0.077540 0.085562 0.061498 0.165775 0.078877 0.092246 0.021242 0.207516 0.135621 0.160130 0.062092 0.076798 0.083334 0.120915 0.132353 0.093558 0.148773 0.156441 0.188650 0.023007 0.130368 0.134969 0.024540 0.099693 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.253190 0.089362 0.185106 0.091490 0.019150 0.117021 0.036171 0.023405 0.185106 0.118919 0.124324 0.070271 0.171621 0.094595 0.081081 0.035136 0.170270 0.133784 0.034326 0.212814 0.212814 0.000001 0.240273 0.093822 0.029749 0.011443 0.164759 0.083446 0.000001 0.142665 0.158815 0.056528 0.142665 0.109018 0.139973 0.166891 0.025955 0.102290 0.022901 0.174045 0.175572 0.175572 0.019848 0.123664 0.180152 0.153139 0.171516 0.053599 0.094947 0.036754 0.039817 0.157733 0.188361 0.104135 0.021453 0.156765 0.202970 0.108911 0.179867 0.077558 0.084159 0.138614 0.029704 0.054475 0.145914 0.171206 0.066148 0.107004 0.126459 0.171206 0.031129 0.126459 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.252154 0.086207 0.146551 0.075431 0.088362 0.116379 0.000001 0.032328 0.202585 0.146280 0.107188 0.151324 0.160151 0.002523 0.136192 0.012611 0.158890 0.124842 0.034326 0.212814 0.212814 0.000001 0.240273 0.093822 0.029749 0.011443 0.164759 0.083446 0.000001 0.142665 0.158815 0.056528 0.142665 0.109018 0.139973 0.166891 0.026357 0.103876 0.017055 0.173643 0.178294 0.178294 0.007753 0.134884 0.179844 0.142653 0.162625 0.055635 0.089872 0.114123 0.032811 0.179743 0.124108 0.098431 0.112903 0.086510 0.178885 0.096774 0.153959 0.067449 0.165689 0.134897 0.002933 0.043091 0.158989 0.130758 0.086181 0.075780 0.102526 0.136701 0.118871 0.147102 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.252698 0.103672 0.146868 0.075594 0.075594 0.129589 0.004321 0.023759 0.187904 0.123077 0.128671 0.072728 0.177622 0.016784 0.144056 0.123077 0.097902 0.116084 0.005895 0.210215 0.237720 0.015718 0.225932 0.080550 0.029470 0.041258 0.153241 0.080960 0.000001 0.166416 0.149925 0.013494 0.170914 0.100450 0.143928 0.173913 0.036550 0.102339 0.108187 0.118421 0.116959 0.184210 0.042398 0.121345 0.169590 0.142653 0.162625 0.055635 0.089872 0.114123 0.032811 0.179743 0.124108 0.098431 0.117917 0.090352 0.087290 0.101072 0.160796 0.070444 0.179173 0.165390 0.027566 0.039084 0.087601 0.167116 0.153639 0.105121 0.141509 0.121294 0.086254 0.098383 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.252698 0.103672 0.146868 0.075594 0.075594 0.129589 0.004321 0.023759 0.187904 0.123077 0.128671 0.072728 0.177622 0.016784 0.144056 0.123077 0.097902 0.116084 0.005895 0.210215 0.237720 0.015718 0.225932 0.080550 0.029470 0.041258 0.153241 0.080960 0.000001 0.166416 0.149925 0.013494 0.170914 0.100450 0.143928 0.173913 0.036550 0.102339 0.108187 0.118421 0.116959 0.184210 0.042398 0.121345 0.169590 0.142653 0.162625 0.055635 0.089872 0.114123 0.032811 0.179743 0.124108 0.098431 0.119380 0.091473 0.088372 0.102326 0.162790 0.065117 0.175193 0.167441 0.027908 0.044547 0.149001 0.156682 0.188940 0.023042 0.129032 0.135176 0.024578 0.149001 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.247333 0.085288 0.144989 0.142857 0.051173 0.132196 0.004265 0.023455 0.168443 0.121795 0.134615 0.032052 0.203525 0.112179 0.096154 0.041667 0.125000 0.133013 0.005837 0.208170 0.243190 0.015565 0.223734 0.108949 0.001946 0.048639 0.143969 0.058728 0.000001 0.205546 0.192495 0.021208 0.146819 0.022839 0.156607 0.195758 0.041194 0.112216 0.065341 0.116477 0.151988 0.161932 0.011364 0.160511 0.178977 0.116216 0.167567 0.133784 0.083784 0.021622 0.082433 0.135135 0.166216 0.093243 0.016022 0.169559 0.110814 0.130841 0.050735 0.148197 0.078772 0.144192 0.150868 0.049823 0.119217 0.163701 0.060499 0.147687 0.001780 0.142349 0.199288 0.115658 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.174442 0.194725 0.137931 0.070994 0.095335 0.105477 0.000001 0.030427 0.190669 0.151634 0.134640 0.007844 0.166013 0.086275 0.146405 0.013072 0.164706 0.129412 0.029470 0.186640 0.243614 0.019647 0.225932 0.110020 0.001966 0.041258 0.141454 0.074606 0.000001 0.180774 0.169297 0.047346 0.169297 0.096126 0.096126 0.166427 0.036128 0.101156 0.066474 0.118497 0.154624 0.166185 0.011561 0.163294 0.182080 0.125731 0.169590 0.067252 0.090643 0.093567 0.045322 0.179824 0.127193 0.100877 0.112409 0.086132 0.121168 0.102190 0.147445 0.055475 0.164963 0.137226 0.072993 0.051753 0.161936 0.130217 0.078464 0.023373 0.175292 0.150250 0.120200 0.108514 
1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 1 -0.040000 0.242235 0.082816 0.173912 0.138716 0.049690 0.122153 0.004142 0.022775 0.163561 0.163539 0.123324 0.071046 0.170241 0.123324 0.144772 0.004022 0.089812 0.109920 0.001790 0.227191 0.221824 0.044723 0.148479 0.100179 0.023257 0.035779 0.196779 0.079529 0.000001 0.123711 0.123711 0.089838 0.169366 0.131075 0.106038 0.176730 0.033763 0.127010 0.075563 0.138263 0.194533 0.184887 0.025724 0.025724 0.194533 0.120448 0.165266 0.060224 0.176470 0.123249 0.088235 0.126050 0.133053 0.007003 0.157258 0.062500 0.167338 0.133064 0.201612 0.094758 0.034275 0.112903 0.036291 0.023942 0.141805 0.066299 0.224677 0.057091 0.156537 0.169429 0.029467 0.130755 
