(centroid 1 0.026924 0.023459 0.029210 0.044641 0.026832 0.019969 0.021135 0.047231 )
(centroid 2 0.149965 0.142001 0.158888 0.155581 0.115146 0.155643 0.158372 0.146373 )
(centroid 3 0.070265 0.091988 0.145571 0.148348 0.155234 0.148954 0.147078 0.122489 )
(centroid 4 0.145656 0.131033 0.055270 0.021685 0.047550 0.111229 0.147757 0.147997 )
(centroid 5 0.072255 0.023402 0.029643 0.086049 0.143346 0.142405 0.141795 0.141195 )
(centroid 6 0.142664 0.142274 0.143277 0.150589 0.146564 0.102764 0.076129 0.131067 )
(centroid 7 0.140457 0.142052 0.147880 0.094100 0.033736 0.025004 0.071649 0.139049 )
(centroid 8 0.150115 0.158456 0.125659 0.115820 0.179207 0.147805 0.151945 0.155819 )
